Key,ShortName
1-IT|14-5|5.L.5b,1-IT|14-5|5.L.5b
1-IT|14-6|6.L.5a,1-IT|14-6|6.L.5a
1-IT|14-6|6.L.5c,1-IT|14-6|6.L.5c
1-IT|14-6|6.RI.4,1-IT|14-6|6.RI.4
1-IT|14-7|7.L.5a,1-IT|14-7|7.L.5a
1-IT|14-7|7.L.5b,1-IT|14-7|7.L.5b
1-IT|14-7|7.RI.4,1-IT|14-7|7.RI.4
1-IT|14-8|8.L.5a,1-IT|14-8|8.L.5a
1-IT|14-8|8.L.5c,1-IT|14-8|8.L.5c
1-IT|14-8|8.RI.4,1-IT|14-8|8.RI.4
1-IT|14-9|9.L.5a,1-IT|14-9|9.L.5a
1-IT|14-9|9.L.5c,1-IT|14-9|9.L.5c
1-IT|14-9|9.RI.4,1-IT|14-9|9.RI.4
1-IT|8-10|10.RI.1,1-IT|8-10|10.RI.1
1-IT|8-10|10.RI.3,1-IT|8-10|10.RI.3
1-IT|8-11|11-12.RH.1,1-IT|8-11|11-12.RH.1
1-IT|8-11|11-12.RH.3,1-IT|8-11|11-12.RH.3
1-IT|8-11|11-12.RI.1,1-IT|8-11|11-12.RI.1
1-IT|8-11|11-12.RI.3,1-IT|8-11|11-12.RI.3
1-IT|8-11|11-12.RST.1,1-IT|8-11|11-12.RST.1
1-IT|8-3|3.RI.1,1-IT|8-3|3.RI.1
1-IT|8-3|3.RI.3,1-IT|8-3|3.RI.3
1-IT|8-4|4.RI.1,1-IT|8-4|4.RI.1
1-IT|8-4|4.RI.3,1-IT|8-4|4.RI.3
1-IT|8-5|5.RI.1,1-IT|8-5|5.RI.1
1-IT|8-5|5.RI.3,1-IT|8-5|5.RI.3
1-IT|8-5|5.RI.7,1-IT|8-5|5.RI.7
1-IT|8-6|6-8.RH.1,1-IT|8-6|6-8.RH.1
1-IT|8-6|6-8.RH.3,1-IT|8-6|6-8.RH.3
1-IT|8-6|6-8.RST.1,1-IT|8-6|6-8.RST.1
1-IT|8-6|6.RI.1,1-IT|8-6|6.RI.1
1-IT|8-6|6.RI.3,1-IT|8-6|6.RI.3
1-IT|8-7|6-8.RH.1,1-IT|8-7|6-8.RH.1
1-IT|8-7|6-8.RST.1,1-IT|8-7|6-8.RST.1
1-IT|8-7|7.RI.1,1-IT|8-7|7.RI.1
1-IT|8-8|6-8.RH.1,1-IT|8-8|6-8.RH.1
1-IT|8-8|6-8.RH.3,1-IT|8-8|6-8.RH.3
1-IT|8-8|6-8.RST.1,1-IT|8-8|6-8.RST.1
1-IT|8-8|8.RI.1,1-IT|8-8|8.RI.1
1-IT|8-8|8.RI.3,1-IT|8-8|8.RI.3
1-IT|8-9|9.RI.1,1-IT|8-9|9.RI.1
1-IT|8-9|9.RI.3,1-IT|8-9|9.RI.3
1-IT|9-10|10.RI.2,1-IT|9-10|10.RI.2
1-IT|9-11|11-12.RH.2,1-IT|9-11|11-12.RH.2
1-IT|9-11|11-12.RI.2,1-IT|9-11|11-12.RI.2
1-IT|9-11|11-12.RST.2,1-IT|9-11|11-12.RST.2
1-IT|9-3|3.RI.2,1-IT|9-3|3.RI.2
1-IT|9-4|4.RI.2,1-IT|9-4|4.RI.2
1-IT|9-5|5.RI.2,1-IT|9-5|5.RI.2
1-IT|9-6|6-8.RH.2,1-IT|9-6|6-8.RH.2
1-IT|9-6|6-8.RST.2,1-IT|9-6|6-8.RST.2
1-IT|9-6|6.RI.2,1-IT|9-6|6.RI.2
1-IT|9-7|6-8.RH.2,1-IT|9-7|6-8.RH.2
1-IT|9-7|6-8.RST.2,1-IT|9-7|6-8.RST.2
1-IT|9-7|7.RI.2,1-IT|9-7|7.RI.2
1-IT|9-8|6-8.RH.2,1-IT|9-8|6-8.RH.2
1-IT|9-8|6-8.RST.2,1-IT|9-8|6-8.RST.2
1-IT|9-8|8.RI.2,1-IT|9-8|8.RI.2
1-IT|9-9|9.RI.2,1-IT|9-9|9.RI.2
1-LT|1-10|10.RL.1,1-LT|1-10|10.RL.1
1-LT|1-10|10.RL.3,1-LT|1-10|10.RL.3
1-LT|1-11|11-12.RL.1,1-LT|1-11|11-12.RL.1
1-LT|1-11|11-12.RL.3,1-LT|1-11|11-12.RL.3
1-LT|1-3|3.RL.1,1-LT|1-3|3.RL.1
1-LT|1-3|3.RL.3,1-LT|1-3|3.RL.3
1-LT|1-4|4.RL.1,1-LT|1-4|4.RL.1
1-LT|1-4|4.RL.3,1-LT|1-4|4.RL.3
1-LT|1-5|5.RL.1,1-LT|1-5|5.RL.1
1-LT|1-5|5.RL.3,1-LT|1-5|5.RL.3
1-LT|1-6|6.RL.1,1-LT|1-6|6.RL.1
1-LT|1-6|6.RL.3,1-LT|1-6|6.RL.3
1-LT|1-7|7.RL.1,1-LT|1-7|7.RL.1
1-LT|1-7|7.RL.3,1-LT|1-7|7.RL.3
1-LT|1-8|8.RL.1,1-LT|1-8|8.RL.1
1-LT|1-8|8.RL.3,1-LT|1-8|8.RL.3
1-LT|1-9|9.RL.1,1-LT|1-9|9.RL.1
1-LT|1-9|9.RL.3,1-LT|1-9|9.RL.3
1-LT|2-10|10.RL.2,1-LT|2-10|10.RL.2
1-LT|2-11|11-12.RL.2,1-LT|2-11|11-12.RL.2
1-LT|2-3|3.RL.2,1-LT|2-3|3.RL.2
1-LT|2-4|4.RL.2,1-LT|2-4|4.RL.2
1-LT|2-5|5.RL.2,1-LT|2-5|5.RL.2
1-LT|2-6|6.RL.2,1-LT|2-6|6.RL.2
1-LT|2-7|7.RL.2,1-LT|2-7|7.RL.2
1-LT|2-8|8.RL.2,1-LT|2-8|8.RL.2
1-LT|2-9|9.RL.2,1-LT|2-9|9.RL.2
1-LT|3-10|10.L.4a,1-LT|3-10|10.L.4a
1-LT|3-10|10.L.4b,1-LT|3-10|10.L.4b
1-LT|3-10|10.L.4c,1-LT|3-10|10.L.4c
1-LT|3-10|10.L.4d,1-LT|3-10|10.L.4d
1-LT|3-10|10.L.5b,1-LT|3-10|10.L.5b
1-LT|3-10|10.L.6,1-LT|3-10|10.L.6
1-LT|3-10|10.RL.4,1-LT|3-10|10.RL.4
1-LT|3-11|11-12.L.4a,1-LT|3-11|11-12.L.4a
1-LT|3-11|11-12.L.4b,1-LT|3-11|11-12.L.4b
1-LT|3-11|11-12.L.4c,1-LT|3-11|11-12.L.4c
1-LT|3-11|11-12.L.4d,1-LT|3-11|11-12.L.4d
1-LT|3-11|11-12.L.5b,1-LT|3-11|11-12.L.5b
1-LT|3-11|11-12.L.6,1-LT|3-11|11-12.L.6
1-LT|3-11|11-12.RL.4,1-LT|3-11|11-12.RL.4
1-LT|3-3|3.L.4a,1-LT|3-3|3.L.4a
1-LT|3-3|3.L.4b,1-LT|3-3|3.L.4b
1-LT|3-3|3.L.4c,1-LT|3-3|3.L.4c
1-LT|3-3|3.L.4d,1-LT|3-3|3.L.4d
1-LT|3-3|3.L.5c,1-LT|3-3|3.L.5c
1-LT|3-3|3.RL.4,1-LT|3-3|3.RL.4
1-LT|3-4|4.L.4a,1-LT|3-4|4.L.4a
1-LT|3-4|4.L.4b,1-LT|3-4|4.L.4b
1-LT|3-4|4.L.4c,1-LT|3-4|4.L.4c
1-LT|3-4|4.L.5c,1-LT|3-4|4.L.5c
1-LT|3-4|4.RL.4,1-LT|3-4|4.RL.4
1-LT|3-5|5.L.4a,1-LT|3-5|5.L.4a
1-LT|3-5|5.L.4b,1-LT|3-5|5.L.4b
1-LT|3-5|5.L.4c,1-LT|3-5|5.L.4c
1-LT|3-5|5.L.5c,1-LT|3-5|5.L.5c
1-LT|3-5|5.RL.4,1-LT|3-5|5.RL.4
1-LT|3-6|6.L.4a,1-LT|3-6|6.L.4a
1-LT|3-6|6.L.4b,1-LT|3-6|6.L.4b
1-LT|3-6|6.L.4c,1-LT|3-6|6.L.4c
1-LT|3-6|6.L.4d,1-LT|3-6|6.L.4d
1-LT|3-6|6.L.5b,1-LT|3-6|6.L.5b
1-LT|3-6|6.L.5c,1-LT|3-6|6.L.5c
1-LT|3-6|6.L.6,1-LT|3-6|6.L.6
1-LT|3-6|6.RL.4,1-LT|3-6|6.RL.4
1-LT|3-7|7.L.4a,1-LT|3-7|7.L.4a
1-LT|3-7|7.L.4b,1-LT|3-7|7.L.4b
1-LT|3-7|7.L.4c,1-LT|3-7|7.L.4c
1-LT|3-7|7.L.4d,1-LT|3-7|7.L.4d
1-LT|3-7|7.L.5b,1-LT|3-7|7.L.5b
1-LT|3-7|7.L.5c,1-LT|3-7|7.L.5c
1-LT|3-7|7.L.6,1-LT|3-7|7.L.6
1-LT|3-7|7.RL.4,1-LT|3-7|7.RL.4
1-LT|3-8|8.L.4a,1-LT|3-8|8.L.4a
1-LT|3-8|8.L.4b,1-LT|3-8|8.L.4b
1-LT|3-8|8.L.4c,1-LT|3-8|8.L.4c
1-LT|3-8|8.L.4d,1-LT|3-8|8.L.4d
1-LT|3-8|8.L.5b,1-LT|3-8|8.L.5b
1-LT|3-8|8.L.5c,1-LT|3-8|8.L.5c
1-LT|3-8|8.L.6,1-LT|3-8|8.L.6
1-LT|3-8|8.RL.4,1-LT|3-8|8.RL.4
1-LT|3-9|9.L.4a,1-LT|3-9|9.L.4a
1-LT|3-9|9.L.4b,1-LT|3-9|9.L.4b
1-LT|3-9|9.L.4c,1-LT|3-9|9.L.4c
1-LT|3-9|9.L.4d,1-LT|3-9|9.L.4d
1-LT|3-9|9.L.5b,1-LT|3-9|9.L.5b
1-LT|3-9|9.L.5c,1-LT|3-9|9.L.5c
1-LT|3-9|9.L.6,1-LT|3-9|9.L.6
1-LT|3-9|9.RL.4,1-LT|3-9|9.RL.4
1-LT|4-10|10.RL.2,1-LT|4-10|10.RL.2
1-LT|4-10|10.RL.3,1-LT|4-10|10.RL.3
1-LT|4-10|10.RL.6,1-LT|4-10|10.RL.6
1-LT|4-11|11-12.RL.2,1-LT|4-11|11-12.RL.2
1-LT|4-11|11-12.RL.3,1-LT|4-11|11-12.RL.3
1-LT|4-11|11-12.RL.6,1-LT|4-11|11-12.RL.6
1-LT|4-3|3.RL.2,1-LT|4-3|3.RL.2
1-LT|4-3|3.RL.3,1-LT|4-3|3.RL.3
1-LT|4-3|3.RL.6,1-LT|4-3|3.RL.6
1-LT|4-4|4.RL.2,1-LT|4-4|4.RL.2
1-LT|4-4|4.RL.3,1-LT|4-4|4.RL.3
1-LT|4-4|4.RL.6,1-LT|4-4|4.RL.6
1-LT|4-5|5.RL.2,1-LT|4-5|5.RL.2
1-LT|4-5|5.RL.3,1-LT|4-5|5.RL.3
1-LT|4-5|5.RL.6,1-LT|4-5|5.RL.6
1-LT|4-6|6.RL.2,1-LT|4-6|6.RL.2
1-LT|4-6|6.RL.3,1-LT|4-6|6.RL.3
1-LT|4-6|6.RL.6,1-LT|4-6|6.RL.6
1-LT|4-7|7.RL.2,1-LT|4-7|7.RL.2
1-LT|4-7|7.RL.3,1-LT|4-7|7.RL.3
1-LT|4-7|7.RL.6,1-LT|4-7|7.RL.6
1-LT|4-8|8.RL.2,1-LT|4-8|8.RL.2
1-LT|4-8|8.RL.3,1-LT|4-8|8.RL.3
1-LT|4-8|8.RL.6,1-LT|4-8|8.RL.6
1-LT|4-9|9.RL.2,1-LT|4-9|9.RL.2
1-LT|4-9|9.RL.3,1-LT|4-9|9.RL.3
1-LT|4-9|9.RL.6,1-LT|4-9|9.RL.6
1-LT|5-10|10.RL.3,1-LT|5-10|10.RL.3
1-LT|5-10|10.RL.7,1-LT|5-10|10.RL.7
1-LT|5-10|10.RL.9,1-LT|5-10|10.RL.9
1-LT|5-11|11-12.RL.3,1-LT|5-11|11-12.RL.3
1-LT|5-11|11-12.RL.7,1-LT|5-11|11-12.RL.7
1-LT|5-11|11-12.RL.9,1-LT|5-11|11-12.RL.9
1-LT|5-3|3.RL.9,1-LT|5-3|3.RL.9
1-LT|5-4|4.RL.6,1-LT|5-4|4.RL.6
1-LT|5-4|4.RL.7,1-LT|5-4|4.RL.7
1-LT|5-4|4.RL.9,1-LT|5-4|4.RL.9
1-LT|5-5|5.RL.6,1-LT|5-5|5.RL.6
1-LT|5-5|5.RL.9,1-LT|5-5|5.RL.9
1-LT|5-6|6.RL.3,1-LT|5-6|6.RL.3
1-LT|5-6|6.RL.6,1-LT|5-6|6.RL.6
1-LT|5-6|6.RL.9,1-LT|5-6|6.RL.9
1-LT|5-7|7.RL.6,1-LT|5-7|7.RL.6
1-LT|5-7|7.RL.9,1-LT|5-7|7.RL.9
1-LT|5-8|8.RL.3,1-LT|5-8|8.RL.3
1-LT|5-8|8.RL.9,1-LT|5-8|8.RL.9
1-LT|5-9|9.RL.3,1-LT|5-9|9.RL.3
1-LT|5-9|9.RL.9,1-LT|5-9|9.RL.9
1-LT|6-10|10.RL.5,1-LT|6-10|10.RL.5
1-LT|6-10|10.RL.7,1-LT|6-10|10.RL.7
1-LT|6-11|11-12.RL.5,1-LT|6-11|11-12.RL.5
1-LT|6-11|11-12.RL.7,1-LT|6-11|11-12.RL.7
1-LT|6-3|3.RL.5,1-LT|6-3|3.RL.5
1-LT|6-3|3.RL.7,1-LT|6-3|3.RL.7
1-LT|6-4|4.RL.5,1-LT|6-4|4.RL.5
1-LT|6-5|5.RL.5,1-LT|6-5|5.RL.5
1-LT|6-5|5.RL.7,1-LT|6-5|5.RL.7
1-LT|6-6|6.RL.5,1-LT|6-6|6.RL.5
1-LT|6-6|6.RL.7,1-LT|6-6|6.RL.7
1-LT|6-7|7.RL.5,1-LT|6-7|7.RL.5
1-LT|6-7|7.RL.7,1-LT|6-7|7.RL.7
1-LT|6-8|8.RL.5,1-LT|6-8|8.RL.5
1-LT|6-8|8.RL.7,1-LT|6-8|8.RL.7
1-LT|6-9|9.RL.5,1-LT|6-9|9.RL.5
1-LT|6-9|9.RL.7,1-LT|6-9|9.RL.7
1-LT|7-10|10.L.5a,1-LT|7-10|10.L.5a
1-LT|7-10|10.RL.4,1-LT|7-10|10.RL.4
1-LT|7-11|11-12.L.5a,1-LT|7-11|11-12.L.5a
1-LT|7-11|11-12.RL.4,1-LT|7-11|11-12.RL.4
1-LT|7-11|9-10.L.5a,1-LT|7-11|9-10.L.5a
1-LT|7-3|3.L.5a,1-LT|7-3|3.L.5a
1-LT|7-3|3.RL.4,1-LT|7-3|3.RL.4
1-LT|7-4|4.L.5a,1-LT|7-4|4.L.5a
1-LT|7-4|4.L.5b,1-LT|7-4|4.L.5b
1-LT|7-5|5.L.5a,1-LT|7-5|5.L.5a
1-LT|7-5|5.L.5b,1-LT|7-5|5.L.5b
1-LT|7-5|5.RL.4,1-LT|7-5|5.RL.4
1-LT|7-6|6.L.5a,1-LT|7-6|6.L.5a
1-LT|7-6|6.L.5c,1-LT|7-6|6.L.5c
1-LT|7-6|6.RL.4,1-LT|7-6|6.RL.4
1-LT|7-7|7.L.5a,1-LT|7-7|7.L.5a
1-LT|7-7|7.L.5c,1-LT|7-7|7.L.5c
1-LT|7-7|7.RL.4,1-LT|7-7|7.RL.4
1-LT|7-8|8.L.5a,1-LT|7-8|8.L.5a
1-LT|7-8|8.RL.4,1-LT|7-8|8.RL.4
1-LT|7-9|9.L.5a,1-LT|7-9|9.L.5a
1-LT|7-9|9.RL.4,1-LT|7-9|9.RL.4
2-W|1-10|10.W.3a,2-W|1-10|10.W.3a
2-W|1-10|10.W.3b,2-W|1-10|10.W.3b
2-W|1-10|10.W.3c,2-W|1-10|10.W.3c
2-W|1-10|10.W.3d,2-W|1-10|10.W.3d
2-W|1-10|10.W.3e,2-W|1-10|10.W.3e
2-W|1-11|11-12.W.3a,2-W|1-11|11-12.W.3a
2-W|1-11|11-12.W.3b,2-W|1-11|11-12.W.3b
2-W|1-11|11-12.W.3c,2-W|1-11|11-12.W.3c
2-W|1-11|11-12.W.3d,2-W|1-11|11-12.W.3d
2-W|1-11|11-12.W.3e,2-W|1-11|11-12.W.3e
2-W|1-3|3.W.3a,2-W|1-3|3.W.3a
2-W|1-3|3.W.3b,2-W|1-3|3.W.3b
2-W|1-3|3.W.3c,2-W|1-3|3.W.3c
2-W|1-3|3.W.3d,2-W|1-3|3.W.3d
2-W|1-4|4.W.3a,2-W|1-4|4.W.3a
2-W|1-4|4.W.3b,2-W|1-4|4.W.3b
2-W|1-4|4.W.3c,2-W|1-4|4.W.3c
2-W|1-4|4.W.3d,2-W|1-4|4.W.3d
2-W|1-4|4.W.3e,2-W|1-4|4.W.3e
2-W|1-5|5.W.3a,2-W|1-5|5.W.3a
2-W|1-5|5.W.3b,2-W|1-5|5.W.3b
2-W|1-5|5.W.3c,2-W|1-5|5.W.3c
2-W|1-5|5.W.3d,2-W|1-5|5.W.3d
2-W|1-5|5.W.3e,2-W|1-5|5.W.3e
2-W|1-6|6.W.3a,2-W|1-6|6.W.3a
2-W|1-6|6.W.3b,2-W|1-6|6.W.3b
2-W|1-6|6.W.3c,2-W|1-6|6.W.3c
2-W|1-6|6.W.3d,2-W|1-6|6.W.3d
2-W|1-6|6.W.3e,2-W|1-6|6.W.3e
2-W|1-7|7.W.3a,2-W|1-7|7.W.3a
2-W|1-7|7.W.3b,2-W|1-7|7.W.3b
2-W|1-7|7.W.3c,2-W|1-7|7.W.3c
2-W|1-7|7.W.3d,2-W|1-7|7.W.3d
2-W|1-7|7.W.3e,2-W|1-7|7.W.3e
2-W|1-8|8.W.3a,2-W|1-8|8.W.3a
2-W|1-8|8.W.3b,2-W|1-8|8.W.3b
2-W|1-8|8.W.3c,2-W|1-8|8.W.3c
2-W|1-8|8.W.3d,2-W|1-8|8.W.3d
2-W|1-8|8.W.3e,2-W|1-8|8.W.3e
2-W|1-9|9.W.3a,2-W|1-9|9.W.3a
2-W|1-9|9.W.3b,2-W|1-9|9.W.3b
2-W|1-9|9.W.3c,2-W|1-9|9.W.3c
2-W|1-9|9.W.3d,2-W|1-9|9.W.3d
2-W|1-9|9.W.3e,2-W|1-9|9.W.3e
2-W|10-10|10.W.6,2-W|10-10|10.W.6
2-W|10-11|11-12.W.6,2-W|10-11|11-12.W.6
2-W|10-3|3.W.6,2-W|10-3|3.W.6
2-W|10-4|4.W.6,2-W|10-4|4.W.6
2-W|10-5|5.W.6,2-W|10-5|5.W.6
2-W|10-6|6.W.6,2-W|10-6|6.W.6
2-W|10-7|7.W.6,2-W|10-7|7.W.6
2-W|10-8|8.W.6,2-W|10-8|8.W.6
2-W|10-9|9.W.6,2-W|10-9|9.W.6
2-W|2-10|10.W.3a,2-W|2-10|10.W.3a
2-W|2-10|10.W.3b,2-W|2-10|10.W.3b
2-W|2-10|10.W.3c,2-W|2-10|10.W.3c
2-W|2-10|10.W.3d,2-W|2-10|10.W.3d
2-W|2-10|10.W.4,2-W|2-10|10.W.4
2-W|2-10|10.W.5,2-W|2-10|10.W.5
2-W|2-10|10.W.9a,2-W|2-10|10.W.9a
2-W|2-10|10.W.9b,2-W|2-10|10.W.9b
2-W|2-11|11-12.W.3a,2-W|2-11|11-12.W.3a
2-W|2-11|11-12.W.3b,2-W|2-11|11-12.W.3b
2-W|2-11|11-12.W.3c,2-W|2-11|11-12.W.3c
2-W|2-11|11-12.W.3d,2-W|2-11|11-12.W.3d
2-W|2-11|11-12.W.4,2-W|2-11|11-12.W.4
2-W|2-11|11-12.W.5,2-W|2-11|11-12.W.5
2-W|2-11|11-12.W.9a,2-W|2-11|11-12.W.9a
2-W|2-11|11-12.W.9b,2-W|2-11|11-12.W.9b
2-W|2-3|3.W.3a,2-W|2-3|3.W.3a
2-W|2-3|3.W.3b,2-W|2-3|3.W.3b
2-W|2-3|3.W.3c,2-W|2-3|3.W.3c
2-W|2-3|3.W.3d,2-W|2-3|3.W.3d
2-W|2-3|3.W.4,2-W|2-3|3.W.4
2-W|2-3|3.W.5,2-W|2-3|3.W.5
2-W|2-4|4.W.3a,2-W|2-4|4.W.3a
2-W|2-4|4.W.3b,2-W|2-4|4.W.3b
2-W|2-4|4.W.3c,2-W|2-4|4.W.3c
2-W|2-4|4.W.3d,2-W|2-4|4.W.3d
2-W|2-4|4.W.3e,2-W|2-4|4.W.3e
2-W|2-4|4.W.4,2-W|2-4|4.W.4
2-W|2-4|4.W.5,2-W|2-4|4.W.5
2-W|2-4|4.W.9a,2-W|2-4|4.W.9a
2-W|2-4|4.W.9b,2-W|2-4|4.W.9b
2-W|2-5|5.W.3a,2-W|2-5|5.W.3a
2-W|2-5|5.W.3b,2-W|2-5|5.W.3b
2-W|2-5|5.W.3c,2-W|2-5|5.W.3c
2-W|2-5|5.W.3d,2-W|2-5|5.W.3d
2-W|2-5|5.W.3e,2-W|2-5|5.W.3e
2-W|2-5|5.W.4,2-W|2-5|5.W.4
2-W|2-5|5.W.5,2-W|2-5|5.W.5
2-W|2-5|5.W.9a,2-W|2-5|5.W.9a
2-W|2-5|5.W.9b,2-W|2-5|5.W.9b
2-W|2-6|6.W.3a,2-W|2-6|6.W.3a
2-W|2-6|6.W.3b,2-W|2-6|6.W.3b
2-W|2-6|6.W.3c,2-W|2-6|6.W.3c
2-W|2-6|6.W.3d,2-W|2-6|6.W.3d
2-W|2-6|6.W.3e,2-W|2-6|6.W.3e
2-W|2-6|6.W.4,2-W|2-6|6.W.4
2-W|2-6|6.W.5,2-W|2-6|6.W.5
2-W|2-6|6.W.9a,2-W|2-6|6.W.9a
2-W|2-6|6.W.9b,2-W|2-6|6.W.9b
2-W|2-7|7.W.3a,2-W|2-7|7.W.3a
2-W|2-7|7.W.3b,2-W|2-7|7.W.3b
2-W|2-7|7.W.3c,2-W|2-7|7.W.3c
2-W|2-7|7.W.3d,2-W|2-7|7.W.3d
2-W|2-7|7.W.3e,2-W|2-7|7.W.3e
2-W|2-7|7.W.4,2-W|2-7|7.W.4
2-W|2-7|7.W.5,2-W|2-7|7.W.5
2-W|2-7|7.W.9a,2-W|2-7|7.W.9a
2-W|2-7|7.W.9b,2-W|2-7|7.W.9b
2-W|2-8|8.W.3a,2-W|2-8|8.W.3a
2-W|2-8|8.W.3b,2-W|2-8|8.W.3b
2-W|2-8|8.W.3c,2-W|2-8|8.W.3c
2-W|2-8|8.W.3d,2-W|2-8|8.W.3d
2-W|2-8|8.W.3e,2-W|2-8|8.W.3e
2-W|2-8|8.W.4,2-W|2-8|8.W.4
2-W|2-8|8.W.5,2-W|2-8|8.W.5
2-W|2-8|8.W.9a,2-W|2-8|8.W.9a
2-W|2-8|8.W.9b,2-W|2-8|8.W.9b
2-W|2-9|9.W.3a,2-W|2-9|9.W.3a
2-W|2-9|9.W.3b,2-W|2-9|9.W.3b
2-W|2-9|9.W.3c,2-W|2-9|9.W.3c
2-W|2-9|9.W.3d,2-W|2-9|9.W.3d
2-W|2-9|9.W.3e,2-W|2-9|9.W.3e
2-W|2-9|9.W.4,2-W|2-9|9.W.4
2-W|2-9|9.W.5,2-W|2-9|9.W.5
2-W|2-9|9.W.9a,2-W|2-9|9.W.9a
2-W|2-9|9.W.9b,2-W|2-9|9.W.9b
2-W|3-10|10.W.2a,2-W|3-10|10.W.2a
2-W|3-10|10.W.2b,2-W|3-10|10.W.2b
2-W|3-10|10.W.2c,2-W|3-10|10.W.2c
2-W|3-10|10.W.2d,2-W|3-10|10.W.2d
2-W|3-10|10.W.2e,2-W|3-10|10.W.2e
2-W|3-10|10.W.2f,2-W|3-10|10.W.2f
2-W|3-11|11-12.W.2a,2-W|3-11|11-12.W.2a
2-W|3-11|11-12.W.2b,2-W|3-11|11-12.W.2b
2-W|3-11|11-12.W.2c,2-W|3-11|11-12.W.2c
2-W|3-11|11-12.W.2d,2-W|3-11|11-12.W.2d
2-W|3-11|11-12.W.2e,2-W|3-11|11-12.W.2e
2-W|3-11|11-12.W.2f,2-W|3-11|11-12.W.2f
2-W|3-3|3.W.2a,2-W|3-3|3.W.2a
2-W|3-3|3.W.2b,2-W|3-3|3.W.2b
2-W|3-3|3.W.2c,2-W|3-3|3.W.2c
2-W|3-3|3.W.2d,2-W|3-3|3.W.2d
2-W|3-4|4.W.2a,2-W|3-4|4.W.2a
2-W|3-4|4.W.2b,2-W|3-4|4.W.2b
2-W|3-4|4.W.2c,2-W|3-4|4.W.2c
2-W|3-4|4.W.2d,2-W|3-4|4.W.2d
2-W|3-4|4.W.2e,2-W|3-4|4.W.2e
2-W|3-4|4.W.9a,2-W|3-4|4.W.9a
2-W|3-4|4.W.9b,2-W|3-4|4.W.9b
2-W|3-5|5.W.2a,2-W|3-5|5.W.2a
2-W|3-5|5.W.2b,2-W|3-5|5.W.2b
2-W|3-5|5.W.2c,2-W|3-5|5.W.2c
2-W|3-5|5.W.2d,2-W|3-5|5.W.2d
2-W|3-5|5.W.2e,2-W|3-5|5.W.2e
2-W|3-5|5.W.9a,2-W|3-5|5.W.9a
2-W|3-5|5.W.9b,2-W|3-5|5.W.9b
2-W|3-6|6.W.2a,2-W|3-6|6.W.2a
2-W|3-6|6.W.2b,2-W|3-6|6.W.2b
2-W|3-6|6.W.2c,2-W|3-6|6.W.2c
2-W|3-6|6.W.2d,2-W|3-6|6.W.2d
2-W|3-6|6.W.2e,2-W|3-6|6.W.2e
2-W|3-6|6.W.2f,2-W|3-6|6.W.2f
2-W|3-7|7.W.2a,2-W|3-7|7.W.2a
2-W|3-7|7.W.2b,2-W|3-7|7.W.2b
2-W|3-7|7.W.2c,2-W|3-7|7.W.2c
2-W|3-7|7.W.2d,2-W|3-7|7.W.2d
2-W|3-7|7.W.2e,2-W|3-7|7.W.2e
2-W|3-7|7.W.2f,2-W|3-7|7.W.2f
2-W|3-8|8.W.2a,2-W|3-8|8.W.2a
2-W|3-8|8.W.2b,2-W|3-8|8.W.2b
2-W|3-8|8.W.2c,2-W|3-8|8.W.2c
2-W|3-8|8.W.2d,2-W|3-8|8.W.2d
2-W|3-8|8.W.2e,2-W|3-8|8.W.2e
2-W|3-8|8.W.2f,2-W|3-8|8.W.2f
2-W|3-9|9.W.2a,2-W|3-9|9.W.2a
2-W|3-9|9.W.2b,2-W|3-9|9.W.2b
2-W|3-9|9.W.2c,2-W|3-9|9.W.2c
2-W|3-9|9.W.2d,2-W|3-9|9.W.2d
2-W|3-9|9.W.2e,2-W|3-9|9.W.2e
2-W|3-9|9.W.2f,2-W|3-9|9.W.2f
2-W|4-10|10.W.2a,2-W|4-10|10.W.2a
2-W|4-10|10.W.2b,2-W|4-10|10.W.2b
2-W|4-10|10.W.2c,2-W|4-10|10.W.2c
2-W|4-10|10.W.2e,2-W|4-10|10.W.2e
2-W|4-10|10.W.2f,2-W|4-10|10.W.2f
2-W|4-10|10.W.4,2-W|4-10|10.W.4
2-W|4-10|10.W.5,2-W|4-10|10.W.5
2-W|4-10|10.W.8,2-W|4-10|10.W.8
2-W|4-10|10.W.9,2-W|4-10|10.W.9
2-W|4-11|11-12.W.2a,2-W|4-11|11-12.W.2a
2-W|4-11|11-12.W.2b,2-W|4-11|11-12.W.2b
2-W|4-11|11-12.W.2c,2-W|4-11|11-12.W.2c
2-W|4-11|11-12.W.2d,2-W|4-11|11-12.W.2d
2-W|4-11|11-12.W.2e,2-W|4-11|11-12.W.2e
2-W|4-11|11-12.W.2f,2-W|4-11|11-12.W.2f
2-W|4-11|11-12.W.4,2-W|4-11|11-12.W.4
2-W|4-11|11-12.W.5,2-W|4-11|11-12.W.5
2-W|4-11|11-12.W.8,2-W|4-11|11-12.W.8
2-W|4-11|11-12.W.9a,2-W|4-11|11-12.W.9a
2-W|4-11|11-12.W.9b,2-W|4-11|11-12.W.9b
2-W|4-3|3.W.2a,2-W|4-3|3.W.2a
2-W|4-3|3.W.2b,2-W|4-3|3.W.2b
2-W|4-3|3.W.2c,2-W|4-3|3.W.2c
2-W|4-3|3.W.2d,2-W|4-3|3.W.2d
2-W|4-3|3.W.4,2-W|4-3|3.W.4
